"","X","household_key","BASKET_ID","DAY","PRODUCT_ID","QUANTITY","BASE_SPEND_AMT","LOY_CARD_DISC","COUPON_DISC","NET_SPEND_AMT","AGE_DESC","MARITAL_STATUS_CODE","INCOME_DESC","HOMEOWNER_DESC","HH_COMP_DESC","HOUSEHOLD_SIZE_DESC","KID_CATEGORY_DESC","DEPARTMENT","COMMODITY_DESC","SUB_COMMODITY_DESC","PRICE_PER_PRODUCT"
"60016",60016,255,36030222873,43,847344,2,2.98,0,0,2.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOUP","CONDENSED SOUP",1.49
"60155",60155,865,36030256568,43,947858,2,23.43,0,0,23.43,"35-44","A","75-99K","Homeowner","2 Adults Kids","5+","3+","MEAT","PORK","ENHANCED",11.715
"62585",62585,795,40025591759,45,965331,1,0.45,0,0,0.45,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEANS - CANNED GLASS & MW","VARIETY BEANS - KIDNEY PINTO",0.45
"64000",64000,721,40037390167,46,930918,1,3.38,-0.19,0,3.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/N",3.38
"64338",64338,830,40037557168,46,891405,1,2.83,-0.79,-0.25,1.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","REFRGRATD DOUGH PRODUCTS","REFRIGERATED BAGELS",2.83
"64366",64366,246,40037611621,46,857849,1,0.56,0,0,0.56,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MARGARINES","MARGARINE  STICK",0.56
"64422",64422,474,40037645811,46,826249,1,1.59,-0.3,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","HAMBURGER BUNS",1.59
"64874",64874,625,40037842580,46,908273,1,1.19,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRUIT - SHELF STABLE","FRUIT COCKTAIL FRUIT SALAD",1.19
"64962",64962,100,40050221977,47,828713,1,2.91,-0.62,0,2.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS",2.91
"65133",65133,884,40050296118,47,986912,1,1.05,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,"DELI","PREPARED FOOD","PREP FD: SIDE DISHES (HOT)",1.05
"67506",67506,615,40072801561,49,833870,1,4.18,-1.59,0,2.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","ICE CREAM/MILK/SHERBTS","PREMIUM PINTS",4.18
"67739",67739,969,40072940127,49,845109,1,2.3,-0.4,0,1.9,NA,NA,NA,NA,NA,NA,NA,"GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE JUICE DRNK UNDER 10",2.3
"67852",67852,111,40073021845,49,820165,1,0.5,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","CITRUS","ORANGES NAVELS ALL",0.5
"67923",67923,429,40073047040,49,835243,1,1.83,0,0,1.83,NA,NA,NA,NA,NA,NA,NA,"GROCERY","EGGS","EGGS - MEDIUM",1.83
"68096",68096,988,40073094207,49,858302,1,1.44,-0.22,0,1.22,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED SWEET GOODS","SNACK CAKE - MULTI PACK",1.44
"68126",68126,339,40073111065,49,847982,1,2.98,-0.99,0,1.99,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","SALAD MIX","REGULAR GARDEN",2.98
"68390",68390,364,40073227369,49,1004906,1,2.29,0,0,2.29,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","POTATOES","POTATOES RUSSET (BULK&BAG)",2.29
"69419",69419,461,40085562613,50,897125,1,2.76,-0.38,0,2.38,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","GRATED CHEESE",2.76
"69463",69463,487,40085565002,50,897611,1,2.71,-0.52,0,2.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MEAT - SHELF STABLE","CORN BEEF",2.71
"70080",70080,599,40085705291,50,1006269,1,6.99,-1,0,5.99,NA,NA,NA,NA,NA,NA,NA,"PASTRY","CAKES","CAKES: CREME/PUDDING",6.99
"70216",70216,892,40085747269,50,894511,1,2.08,-0.29,-1,0.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","HISPANIC","MEXICAN SEASONING MIXES",2.08
"70833",70833,310,40097565343,51,833025,1,1.38,-0.19,0,1.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MILK BY-PRODUCTS","SOUR CREAMS",1.38
"71233",71233,751,40097675139,51,918368,1,2.31,-0.53,0,1.78,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","SHREDDED CHEESE",2.31
"71291",71291,50,40097705693,51,830503,1,4.98,-0.99,0,3.99,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","LUNCHMEAT","HAM",4.98
"71635",71635,391,40097822967,51,1137346,1,7.99,0,0,7.99,"65+","B","25-34K","Unknown","Single Female","1","None/Unknown","GROCERY","SOFT DRINKS","SOFT DRINKS 20PK&24PK CAN CARB",7.99
"72980",72980,333,40107126328,52,857849,1,0.56,0,0,0.56,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MARGARINES","MARGARINE  STICK",0.56
"73866",73866,33,40127108285,53,820122,1,1.99,0,0,1.99,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","BACON","ECONOMY",1.99
"76031",76031,323,40128193429,55,979726,1,4.49,0,0,4.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FROZEN PIE/DESSERTS","FROZEN FRUIT PIES  & COBBLERS",4.49
"76065",76065,794,40128236104,55,867140,2,1.58,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,"GROCERY","HISPANIC","ORIENTAL VEGETABLES",0.79
"76461",76461,860,40128431321,56,1031492,1,1.69,-0.4,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SUGARS/SWEETNERS","SWEETENERS",1.69
"76527",76527,506,40128508607,56,843346,1,2.29,-0.2,0,2.09,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","CREAM CHEESE",2.29
"76557",76557,970,40128513331,56,826571,2,6.96,-0.98,0,5.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS",3.48
"77697",77697,447,40173966059,57,907014,1,0.36,0,0,0.36,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","MUFFIN & CORN BREAD MIX",0.36
"78146",78146,938,40174188658,57,908314,1,8.99,0,0,8.99,NA,NA,NA,NA,NA,NA,NA,"SPIRITS","LIQUOR","TRADITIONAL VODKA(42 UNDER PRO",8.99
"78880",78880,765,40174502547,57,822407,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MEAT - SHELF STABLE","PASTA: CANNED",1
"79023",79023,874,40174543729,57,15596873,1,2.69,0,0,2.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","REFRGRATD DOUGH PRODUCTS","REFRIGERATED COOKIES-BREAK N B",2.69
"79856",79856,951,40186487548,58,823482,2,8.38,0,0,8.38,NA,NA,NA,NA,NA,NA,NA,"GROCERY","OLIVES","GREEN OLIVES",4.19
"79891",79891,897,40186505052,58,866227,2,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,"PASTRY","BREAKFAST SWEETS","SW GDS:DONUTS",0.5
"80113",80113,855,40186602805,58,838186,1,3.99,0,0,3.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED SWEET GOODS","SW GDS:DONUTS",3.99
"82774",82774,818,40210640801,60,935959,1,1.58,-0.29,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX",1.58
"84107",84107,525,40222940823,61,1011300,1,1.29,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK MLT-PK BTL CARB (EXCP",1.29
"84109",84109,427,40222942272,61,947797,2,3.76,0,0,3.76,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CANNED JUICES","ASEPTIC PACK JUICE AND DRINKS",1.88
"84129",84129,978,40222946888,61,925238,1,4.18,-1.09,0,3.09,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CRACKERS/MISC BKD FD","SNACK CRACKERS",4.18
"85100",85100,905,40234672634,62,854852,1,2.55,0,0,2.55,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE",2.55
"87035",87035,783,40248363253,63,859010,1,3.3,-0.71,0,2.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAG SNACKS","TORTILLA/NACHO CHIPS",3.3
"87782",87782,66,40248610817,63,995785,1,0.67,0,0,0.67,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","PEPPERS-ALL","PEPPERS GREEN BELL",0.67
"89657",89657,616,40279105521,65,7466853,1,6.99,0,-1,5.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","AIR CARE","AIR CARE - CONTINUOUS ACTION",6.99
"89678",89678,821,40279127268,65,867215,1,4.28,-0.89,0,3.39,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FD WRAPS/BAGS/TRSH BG","LAWN & LEAF BAGS",4.28
"90662",90662,107,40279479035,65,842140,1,4.58,-1.79,0,2.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","SHREDDED CHEESE",4.58
"91639",91639,486,40283595822,66,822785,1,1.29,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COCOA MIXES","MALTED MLK/SYRUP/PWDRS (EGGNOG",1.29
"92355",92355,758,40290270459,66,5852644,4,15.96,0,0,15.96,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WATER - CARBONATED/FLVRD DRINK","NON-CRBNTD DRNKING/MNERAL WATE",3.99
"94426",94426,966,40314580436,68,894638,1,2.49,0,0,2.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING NEEDS","CAKE DECORS & ICING",2.49
"94872",94872,917,40314802034,68,826120,1,4.39,-0.7,0,3.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CANNED JUICES","OTHER CITRUS JUICES (50% AND U",4.39
"95664",95664,270,40335665829,69,845196,1,2.19,-0.2,0,1.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BLEACH","LIQUID BLEACH",2.19
"97022",97022,872,40340695885,70,849870,2,7.96,-1.98,0,5.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED SWEET GOODS","SWEET GOODS - FULL SIZE",3.98
"97492",97492,607,40340943633,70,835243,1,1.71,0,0,1.71,"45-54","U","125-149K","Unknown","Unknown","1","None/Unknown","GROCERY","EGGS","EGGS - MEDIUM",1.71
"97752",97752,444,40341100904,71,857130,1,4.98,-1.49,0,3.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE CITRUS PNCH/OJ SUBS",4.98
"100177",100177,642,40342100679,72,826597,1,3.48,-0.49,0,2.99,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","HEAT/SERVE","ENTREES",3.48
"100657",100657,415,40342252272,71,864893,1,9.99,0,0,9.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS",9.99
"102420",102420,659,40387193011,74,844179,1,5.5,-1.49,0,4.01,NA,NA,NA,NA,NA,NA,NA,"MEAT","BEEF","PRIMAL",5.5
"103706",103706,746,40399918693,75,819845,3,14.97,0,0,14.97,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COUPON/MISC ITEMS","CAN DOG FOOD RATION (TRIX/VETS",4.99
"103903",103903,416,40400051500,75,849466,1,2.39,0,0,2.39,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","PREMIUM BREAD",2.39
"104597",104597,163,40411830458,76,957438,1,0.59,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEANS - CANNED GLASS & MW","VARIETY BEANS - KIDNEY PINTO",0.59
"104817",104817,169,40411925831,76,1099164,1,7.7,-2.41,0,5.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SOFT DRINKS 12/18&15PK CAN CAR",7.7
"105217",105217,904,40412086909,76,1043324,2,13.98,0,0,13.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","IMPORTED WINE","SOUTH AMERICAN WINES",6.99
"105578",105578,449,40423642655,78,1007259,1,5.99,0,0,5.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DOMESTIC WINE","POPULAR 750ML WINES",5.99
"106709",106709,819,40424186844,78,840601,2,3.56,-0.78,0,2.78,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL",1.78
"107113",107113,921,40436006546,79,841389,1,0.59,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHEAT/MULTIGRAIN BR",0.59
"108581",108581,713,40436396852,79,962229,1,3.68,-1.09,0,2.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHITE BREAD",3.68
"108995",108995,286,40447590032,77,839040,1,1.98,-0.49,0,1.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONDIMENTS/SAUCES","HOT MUSTARD/SPECIALTY MUSTAR",1.98
"112270",112270,363,40472675345,81,972931,1,1.99,0,0,1.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MARGARINES","MARGARINE: TUBS AND BOWLS",1.99
"114181",114181,826,40496525815,83,12384431,2,4.5,0,0,4.5,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FROZEN PIZZA","SANDWICHES&HANDHELDS",2.25
"114930",114930,368,40496856562,83,949132,1,3.09,-0.1,0,2.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CAT FOOD","DRY CAT FOOD (CAT CHOW/FRISKIE",3.09
"114954",114954,90,40496874661,83,848561,1,0.88,-0.19,0,0.69,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","LUNCHMEAT","POULTRY",0.88
"115166",115166,439,40509585651,84,844179,1,3.63,0,0,3.63,NA,NA,NA,NA,NA,NA,NA,"MEAT","BEEF","PRIMAL",3.63
"115789",115789,4,40509961995,84,947095,2,4.18,-0.2,0,3.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MEAT - SHELF STABLE","POTTED MEATS AND SPREADS",2.09
"117190",117190,530,40510514449,85,838010,1,2.18,-0.59,0,1.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN VEGETABLE/VEG DSH","FRZN BAGGED VEGETABLES - PLAIN",2.18
"118293",118293,488,40533013490,86,12524691,1,7.49,-0.5,0,6.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BATH TISSUES","TOILET TISSUE",7.49
"118959",118959,188,40533303690,86,834833,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,"GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE FRUIT DRINKS (NO JU",1
"123393",123393,899,40577504221,90,875804,1,56.02,-21.63,0,34.39,NA,NA,NA,NA,NA,NA,NA,"MEAT","TURKEY","WHOLE TOMS (OVER 15LBS)",56.02
"124326",124326,202,40577822050,90,899624,1,2.99,0,0,2.99,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","POTATOES","POTATOES RUSSET (BULK&BAG)",2.99
"128256",128256,233,40596126657,92,1029743,1,3.1,-0.61,0,2.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY",3.1
"128941",128941,763,40618338047,93,825317,1,4.17,-0.24,0,3.93,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SOFT DRINKS 20PK&24PK CAN CARB",4.17
"131349",131349,628,40630777736,94,829323,1,9.1,-2.64,0,6.46,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","APPLES","APPLES OTHER (BULK&BAG)",9.1
"132329",132329,589,40642751062,95,5569230,1,5.19,-0.5,0,4.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SOFT DRINKS 12/18&15PK CAN CAR",5.19
"132347",132347,603,40642783755,95,6463658,1,0.3,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P",0.3
"132537",132537,925,40642870808,95,838010,1,1.93,-0.34,0,1.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN VEGETABLE/VEG DSH","FRZN BAGGED VEGETABLES - PLAIN",1.93
"134470",134470,481,40666542252,97,861272,1,0.69,0,0,0.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","EGGS","EGGS - LARGE",0.69
"135377",135377,683,40669661780,97,63027,2,1.96,-0.38,0,1.58,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DRY BN/VEG/POTATO/RICE","RICE SIDE DISH MIXES DRY",0.98
"137638",137638,76,40680705446,99,965530,1,3.48,-0.49,0,2.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS",3.48
"137720",137720,686,40680751921,99,846760,1,3.69,0,0,3.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","SHREDDED CHEESE",3.69
"141229",141229,260,40715462759,101,859427,1,3.48,-0.49,0,2.99,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","SALAD MIX","BLENDS",3.48
"143132",143132,496,40739402373,103,823990,2,12.01,0,0,12.01,NA,NA,NA,NA,NA,NA,NA,"MEAT","BEEF","CHOICE BEEF",6.005
"144876",144876,241,40751806337,104,819845,1,5.99,0,0,5.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COUPON/MISC ITEMS","CAN DOG FOOD RATION (TRIX/VETS",5.99
"145281",145281,880,40751976207,104,951590,1,2.29,0,0,2.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHITE BREAD",2.29
"146337",146337,619,40765091467,105,845208,1,2.49,0,0,2.49,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","ONIONS","ONIONS YELLOW (BULK&BAG)",2.49
"146379",146379,265,40765103834,105,878184,1,18.99,-2,0,16.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DOG FOODS","DRY DOG FOOD SUPER PREM (ONE/N",18.99
"146937",146937,902,40765501895,106,5572971,1,8.99,0,0,8.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DOMESTIC WINE","PREMIUM 750ML WINES",8.99
"150755",150755,150,40800686470,108,1125278,1,5.39,-0.4,0,4.99,NA,NA,NA,NA,NA,NA,NA,"DELI","CHICKEN/POULTRY","CHIX: ROTISSERIE (HOT)",5.39
"150780",150780,694,40800692226,108,951590,1,2.29,0,0,2.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHITE BREAD",2.29
"151584",151584,137,40800917604,108,883404,1,1.58,-0.29,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHITE BREAD",1.58
"152264",152264,274,40813166249,109,920421,1,3.28,-0.89,0,2.39,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","DINNER ROLLS",3.28
"154747",154747,537,40826559277,110,827919,1,2.79,0,0,2.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLOUR & MEALS","FLOUR: WHITE & SELF RISING",2.79
"155286",155286,24,40826725414,110,5592772,1,3.11,-0.62,0,2.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COOKIES/CONES","VANILLA WAFER/KIDS COOKIES",3.11
"159885",159885,756,40877317012,114,843819,1,3.18,-0.59,0,2.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CANNED JUICES","CRANAPPLE CRAN GRAPE JUICE (5",3.18
"163074",163074,700,40911627482,117,938138,1,14.91,-1.82,0,13.09,NA,NA,NA,NA,NA,NA,NA,"MEAT","BEEF","SELECT BEEF",14.91
"173485",173485,296,41062765826,124,822346,1,1.65,0,0,1.65,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","FRUIT SNACKS",1.65
"174684",174684,635,41109537959,125,854852,1,5.47,0,0,5.47,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE",5.47
"181476",181476,814,41160354089,129,846907,1,0.98,-0.19,0,0.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS",0.98
"182183",182183,629,41212065183,130,1064441,1,1.98,-0.49,0,1.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING NEEDS","MARSHMALLOWS",1.98
"184982",184982,502,41238818677,132,870549,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,"GROCERY","HOT CEREAL","STANDARD OATMEAL",1
"187327",187327,226,41259860034,134,994928,1,0.8,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,"GROCERY","EGGS","EGGS - MEDIUM",0.8
"198591",198591,792,41367633087,141,1144192,1,5.31,-0.82,0,4.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SOFT DRINKS 12/18&15PK CAN CAR",5.31
"202475",202475,839,41413505540,145,820165,2,1.33,-0.33,0,1,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","CITRUS","ORANGES NAVELS ALL",0.665
"205755",205755,347,41452907388,149,918875,1,5.99,0,0,5.99,NA,NA,NA,NA,NA,NA,NA,"DELI","DELI MEATS","MEAT: SAUS DRY PPK/PRSLC",5.99
"205941",205941,532,41452943981,149,827024,1,12.99,0,0,12.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MISC WINE","SPARKLING WINES",12.99
"213540",213540,120,41519130681,153,1082311,2,5.38,-0.8,0,4.58,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOUP","RTS SOUP: CHUNKY/HOMESTYLE ET",2.69
"215787",215787,237,41532350787,154,825118,1,3.59,0,0,3.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","LOAF CHEESE",3.59
"215937",215937,206,41544925657,155,840361,1,1.09,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,"GROCERY","EGGS","EGGS - LARGE",1.09
"216973",216973,780,41545316126,155,863632,1,2.99,0,0,2.99,NA,NA,NA,NA,NA,NA,NA,"PASTRY","ROLLS","ROLLS: CROISSANTS/BREADSTICKS",2.99
"222241",222241,240,41599710264,159,914190,2,3.98,0,0,3.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","CREAM CHEESE",1.99
"224457",224457,640,41613787949,160,840566,1,5.99,-1,0,4.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FROZEN BREAD/DOUGH","FRZN GARLIC BREAD/TOAST/STICKS",5.99
"224631",224631,512,41613953683,160,820551,1,2.5,-0.81,0,1.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","LAYER CAKE MIX",2.5
"227414",227414,851,41628611979,162,861445,2,3.38,0,0,3.38,NA,NA,NA,NA,NA,NA,NA,"DELI","CHICKEN/POULTRY","CHIX: VALUE ADDED (HOT)",1.69
"231279",231279,420,41678965992,164,1029743,1,2.89,0,0,2.89,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY",2.89
"235751",235751,10,41730331362,169,871162,2,1.18,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL",0.59
"236080",236080,174,41730402009,169,820165,4,2.2,-0.6,0,1.6,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","CITRUS","ORANGES NAVELS ALL",0.55
"238045",238045,327,41756071054,171,883404,1,1.58,-0.29,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHITE BREAD",1.58
"251498",251498,284,41865327092,179,996156,1,1.99,0,0,1.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAG SNACKS","POTATO CHIPS",1.99
"260138",260138,61,41944596105,185,1030981,1,3.69,-0.5,0,3.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BISCUIT FLOUR & MIXES",3.69
"261296",261296,995,41944965720,185,891141,1,0.93,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","VALUE ADDED FRUIT","MELON HALVES/QUARTERS",0.93
"274615",274615,352,42065662748,194,69192,1,1.25,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,"GROCERY","VEGETABLES - SHELF STABLE","PEAS GREEN",1.25
"278461",278461,60,42097840889,197,1073150,1,1.29,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX",1.29
