"","X.1","household_key","QUANTITY","BASE_SPEND_AMT","NET_SPEND_AMT","LOY_CARD_DISC","COUPON_DISC","GET_EGGS","WEEK","NEXT_EGGS","X","BASKET_ID","PRODUCT_ID","AGE_DESC","MARITAL_STATUS_CODE","INCOME_DESC","HOMEOWNER_DESC","HH_COMP_DESC","HOUSEHOLD_SIZE_DESC","KID_CATEGORY_DESC","DEPARTMENT","COMMODITY_DESC","SUB_COMMODITY_DESC"
"23045",23045,854,0,0,0,0,0,0,28,0,18632,35081141422,876504,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SPICES & EXTRACTS","TABLE SALT POPCORN SALTICE C"
"23073",23073,855,27,108.46,94.47,-13.99,0,0,28,1,80113,40186602805,838186,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED SWEET GOODS","SW GDS:DONUTS"
"23101",23101,856,32,112.3,91.26,-21.04,0,1,28,0,5151,34748999585,923746,"55-64","B","35-49K","Homeowner","Single Female","1","None/Unknown","GROCERY","EGGS","EGGS - LARGE"
"23129",23129,857,60,153.72,139.32,-14.4,0,0,28,1,1139,34642115873,822178,"65+","A","35-49K","Homeowner","1 Adult Kids","3","1","GROCERY","BAKED BREAD/BUNS/ROLLS","HOT DOG BUNS"
"23157",23157,858,0,0,0,0,0,0,28,0,31982,35464306696,849202,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS"
"23185",23185,859,0,0,0,0,0,0,28,1,3392,34664596827,885697,"25-34","U","50-74K","Unknown","Single Female","1","None/Unknown","GROCERY","BAKED SWEET GOODS","SWEET GOODS - FULL SIZE"
"23213",23213,860,0,0,0,0,0,0,28,0,76461,40128431321,1031492,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SUGARS/SWEETNERS","SWEETENERS"
"23241",23241,861,12,36.58,33.65,-2.93,0,0,28,0,33218,35486261193,822225,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT MULTI-PACKS"
"23269",23269,862,0,0,0,0,0,0,28,0,2871,34642762929,888764,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING NEEDS","CAKE DECORS & ICING"
"23297",23297,863,0,0,0,0,0,0,28,0,1131,34642114168,857849,"45-54","U","15-24K","Unknown","Unknown","1","None/Unknown","GROCERY","MARGARINES","MARGARINE  STICK"
"23325",23325,864,88,236.39,198.29,-37.1,-1,0,28,1,2372,34642605398,822785,"35-44","U","15-24K","Homeowner","Single Female","1","None/Unknown","GROCERY","COCOA MIXES","MALTED MLK/SYRUP/PWDRS (EGGNOG"
"23353",23353,865,0,0,0,0,0,0,28,0,60155,36030256568,947858,"35-44","A","75-99K","Homeowner","2 Adults Kids","5+","3+","MEAT","PORK","ENHANCED"
"23381",23381,866,0,0,0,0,0,0,28,1,6183,34749382516,821083,"45-54","U","15-24K","Unknown","1 Adult Kids","2","1","GROCERY","EGGS","EGGS - JUMBO"
"23409",23409,867,2,17.39,12.04,-5.35,0,0,28,1,1315,34642155731,849098,"45-54","U","75-99K","Homeowner","Unknown","1","None/Unknown","GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"23437",23437,868,7,25.42,20.47,-4.95,0,0,28,0,1790,34642427284,825994,"65+","A","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","VALUE ADDED FRUIT","INSTORE CUT FRUIT"
"23465",23465,869,26,45.21,39.33,-5.88,0,0,28,1,1307,34642149927,973630,NA,NA,NA,NA,NA,NA,NA,"GROCERY","LAUNDRY DETERGENTS","LIQUID LAUNDRY DETERGENTS"
"23493",23493,871,33,114.6,99.98,-14.62,0,0,28,0,11161,34850345279,826249,"35-44","A","200-249K","Homeowner","2 Adults Kids","3","1","GROCERY","BAKED BREAD/BUNS/ROLLS","HAMBURGER BUNS"
"23521",23521,872,0,0,0,0,0,0,28,0,97022,40340695885,849870,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED SWEET GOODS","SWEET GOODS - FULL SIZE"
"23549",23549,873,3,3.07,3.07,0,0,0,28,0,4728,34665033131,826860,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COCOA MIXES","MALTED MLK/SYRUP/PWDRS (EGGNOG"
"23577",23577,874,0,0,0,0,0,0,28,0,79023,40174543729,15596873,NA,NA,NA,NA,NA,NA,NA,"GROCERY","REFRGRATD DOUGH PRODUCTS","REFRIGERATED COOKIES-BREAK N B"
"23605",23605,875,0,0,0,0,0,0,28,0,924,34642070022,890610,"25-34","U","25-34K","Unknown","2 Adults Kids","3","1","PASTRY","BREAKFAST SWEETS","SW GDS: SW ROLLS/DAN"
"23633",23633,876,27,61.8,54.74,-7.06,0,1,28,0,1781,34642426495,866211,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","GRAPES","GRAPES WHITE"
"23661",23661,877,44,152.22,131.92,-13.95,-6.35,1,28,0,20280,35144029874,859427,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","SALAD MIX","BLENDS"
"23689",23689,878,17,48.35,38.99,-9.36,0,0,28,0,3570,34664685546,847270,"25-34","U","35-49K","Unknown","1 Adult Kids","3","2","PRODUCE","CITRUS","LEMONS"
"23717",23717,879,20,38.67,36.14,-2.53,0,0,28,0,2745,34642690179,862682,"35-44","B","50-74K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","WATER - CARBONATED/FLVRD DRINK","NON-CRBNTD DRNKING/MNERAL WATE"
"23745",23745,880,0,0,0,0,0,0,28,0,145281,40751976207,951590,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHITE BREAD"
"23773",23773,881,19,38.51,35.2,-3.31,0,0,28,0,1737,34642411975,856207,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COLD CEREAL","KIDS CEREAL"
"23801",23801,882,8,21.12,17.76,-3.36,0,0,28,0,8122,34811810582,1106523,"45-54","U","50-74K","Unknown","2 Adults No Kids","2","None/Unknown","GROCERY","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
"23829",23829,883,42,183.25,159.49,-23.76,0,0,28,0,3279,34664553804,876001,"35-44","A","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","MEAT","BEEF","SELECT BEEF"
"23857",23857,884,0,0,0,0,0,0,28,0,65133,40050296118,986912,NA,NA,NA,NA,NA,NA,NA,"DELI","PREPARED FOOD","PREP FD: SIDE DISHES (HOT)"
"23885",23885,885,23,95,87.58,-7.42,0,0,28,0,2264,34642554352,931324,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN NOVELTIES/WTR ICE","ICE CREAM SANDWICHES"
"23913",23913,886,0,0,0,0,0,0,28,0,31348,35464080799,825976,"35-44","A","100-124K","Homeowner","2 Adults No Kids","2","None/Unknown","NUTRITION","RICE CAKES","LARGE - RICE CAKES"
"23941",23941,887,0,0,0,0,0,0,28,0,54136,35877861706,930385,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN MULTI SERVE ENTREES ALL"
"23969",23969,888,64,170.18,149.42,-20.76,0,0,28,0,23535,35218886428,821174,"25-34","U","150-174K","Homeowner","2 Adults Kids","3","1","GROCERY","HISPANIC","MEXICAN SOFT TORTILLAS AND WRA"
"23997",23997,889,90,261.96,232.36,-27.1,-2.5,1,28,0,4650,34665002458,825494,"25-34","A","50-74K","Homeowner","2 Adults Kids","4","2","GROCERY","FRZN VEGETABLE/VEG DSH","FRZN BAGGED VEGETABLES - PLAIN"
"24025",24025,890,0,0,0,0,0,0,28,0,2627,34642670304,834303,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","TROPICAL FRUIT","PINEAPPLE WHOLE&PEEL/CORED"
"24053",24053,891,95,288.92,246.83,-42.09,0,0,28,0,3826,34664762139,825541,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","VEGETABLES SALAD","VARIETY LETTUCE"
"24081",24081,892,0,0,0,0,0,0,28,0,70216,40085747269,894511,NA,NA,NA,NA,NA,NA,NA,"GROCERY","HISPANIC","MEXICAN SEASONING MIXES"
"24109",24109,893,24,76.5,75.5,-1,0,1,28,0,9486,34837290034,821976,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FROZEN PIZZA","SANDWICHES&HANDHELDS"
"24137",24137,894,0,0,0,0,0,0,28,0,3586,34664685588,895163,NA,NA,NA,NA,NA,NA,NA,"NUTRITION","CHIPS&SNACKS","TORTILLA CHIPS"
"24165",24165,895,0,0,0,0,0,0,28,0,599,34641892369,828139,"45-54","U","150-174K","Unknown","Single Male","1","None/Unknown","GROCERY","SOFT DRINKS","MIXERS(CLUB SODA/SELTZERS)FLAV"
"24193",24193,896,0,0,0,0,0,0,28,0,2987,34642832928,826249,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","HAMBURGER BUNS"
"24221",24221,897,7,38.41,34.03,-4.38,0,0,28,0,79891,40186505052,866227,NA,NA,NA,NA,NA,NA,NA,"PASTRY","BREAKFAST SWEETS","SW GDS:DONUTS"
"24249",24249,898,21,55.73,51.42,-4.31,0,0,28,1,519,34641857304,839630,"55-64","A","125-149K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","PROCESSED","DRESSINGS"
"24277",24277,899,0,0,0,0,0,0,28,0,123393,40577504221,875804,NA,NA,NA,NA,NA,NA,NA,"MEAT","TURKEY","WHOLE TOMS (OVER 15LBS)"
"24305",24305,900,73,212.31,187.34,-24.97,0,0,28,0,265,34641807301,890536,"35-44","A","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","WATER - CARBONATED/FLVRD DRINK","NON-CRBNTD DRNKING/MNERAL WATE"
"24333",24333,901,0,0,0,0,0,0,28,0,779,34642015604,856284,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","MEAT - MISC","DRUMS (IQF)"
"24361",24361,902,0,0,0,0,0,0,28,0,146937,40765501895,5572971,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DOMESTIC WINE","PREMIUM 750ML WINES"
"24389",24389,903,27,118.49,108.3,-10.19,0,0,28,0,1415,34642176725,846988,"35-44","U","35-49K","Unknown","Single Male","1","None/Unknown","GROCERY","LIQUOR","COCKTAIL MIXES-FLUID:ADD LIQ"
"24417",24417,904,0,0,0,0,0,0,28,0,105217,40412086909,1043324,NA,NA,NA,NA,NA,NA,NA,"GROCERY","IMPORTED WINE","SOUTH AMERICAN WINES"
"24445",24445,905,0,0,0,0,0,0,28,0,85100,40234672634,854852,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"24473",24473,906,8,22.11,19.52,-2.59,0,0,28,0,681,34641944192,836445,"55-64","A","Under 15K","Homeowner","Single Female","2","None/Unknown","MEAT-PCKGD","MEAT - MISC","WINGS (IQF)"
"24501",24501,907,18,54.53,44.91,-9.62,0,0,28,1,10306,34837562517,838396,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","FROSTING"
"24529",24529,908,24,180.12,125.7,-54.42,0,0,28,0,193,34641727209,887225,"45-54","A","100-124K","Probable Owner","2 Adults Kids","3","1","GROCERY","SOUP","CONDENSED SOUP"
"24557",24557,909,0,0,0,0,0,0,28,0,830,34642030720,835278,NA,NA,NA,NA,NA,NA,NA,"GROCERY","ICE CREAM/MILK/SHERBTS","PREMIUM"
"24585",24585,910,0,0,0,0,0,0,28,0,2304,34642569500,846220,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLOUR & MEALS","FLOUR: MISC SPECIALTY BLEND"
"24613",24613,911,0,0,0,0,0,0,28,0,4491,34664957296,834484,"25-34","A","125-149K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","ONIONS","ONIONS OTHER"
"24641",24641,912,0,0,0,0,0,0,28,0,24650,35293626465,819487,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","CEREAL BARS"
"24669",24669,913,33,106.08,92.45,-12.88,-0.75,1,28,0,4188,34664831848,862349,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
"24697",24697,914,0,0,0,0,0,0,28,0,4410,34664916945,1040963,"45-54","B","15-24K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","CANNED JUICES","CRANAPPLE CRAN GRAPE JUICE (5"
"24725",24725,915,12,22.78,20.99,-1.79,0,0,28,0,3447,34664636766,10284931,"45-54","U","15-24K","Unknown","Single Female","1","None/Unknown","GROCERY","DRY BN/VEG/POTATO/RICE","RICE - DRY BAG AND BOX"
"24753",24753,916,90,339.04,303.34,-35.7,0,1,28,1,6533,34760768188,475870,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","SS ECONOMY ENTREES/DINNERS ALL"
"24781",24781,917,0,0,0,0,0,0,28,0,94872,40314802034,826120,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CANNED JUICES","OTHER CITRUS JUICES (50% AND U"
"24809",24809,918,0,0,0,0,0,0,28,0,1684,34642357110,824546,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONDIMENTS/SAUCES","SALAD MUSTARD"
"24837",24837,919,17,33.58,28.17,-5.41,0,0,28,0,4693,34665017634,874255,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","LUNCHMEAT","BOLOGNA"
"24865",24865,920,54,139.4,116.65,-22.75,0,0,28,0,3638,34664697747,831407,"45-54","A","35-49K","Homeowner","2 Adults Kids","5+","3+","MEAT","BEEF","CORNED BEEF"
"24893",24893,921,0,0,0,0,0,0,28,0,107113,40436006546,841389,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHEAT/MULTIGRAIN BR"
"24921",24921,922,3,3.99,3.32,-0.67,0,0,28,0,1898,34642446032,826816,"45-54","U","35-49K","Unknown","Unknown","1","None/Unknown","GROCERY","FRZN BREAKFAST FOODS","WAFFLES/PANCAKES/FRENCH TOAST"
"24949",24949,923,0,0,0,0,0,0,28,0,2797,34642703752,846220,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLOUR & MEALS","FLOUR: MISC SPECIALTY BLEND"
"24977",24977,924,10,32.99,31.28,-1.71,0,0,28,0,19426,35109217344,844165,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL"
"25005",25005,925,0,0,0,0,0,0,28,0,132537,40642870808,838010,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN VEGETABLE/VEG DSH","FRZN BAGGED VEGETABLES - PLAIN"
"25033",25033,926,40,85.28,76.92,-7.86,-0.5,1,28,0,2978,34642822974,962568,"35-44","U","Under 15K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","VEGETABLES - ALL OTHERS","CELERY"
"25061",25061,927,0,0,0,0,0,0,28,0,3045,34642836292,866227,NA,NA,NA,NA,NA,NA,NA,"PASTRY","BREAKFAST SWEETS","SW GDS:DONUTS"
"25089",25089,928,9,18.54,16.67,-1.87,0,0,28,0,4171,34664813574,824305,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","PREMIUM BREAD"
"25117",25117,929,60,159.83,128.96,-30.87,0,1,28,0,2835,34642724067,912860,"45-54","B","25-34K","Renter","1 Adult Kids","2","1","GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/T"
"25145",25145,930,0,0,0,0,0,0,28,0,25724,35294031850,851188,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","SNACKS/APPETIZERS"
"25173",25173,931,0,0,0,0,0,0,28,0,14880,34873468476,824931,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FROZEN PIZZA","PIZZA/PREMIUM"
"25201",25201,932,0,0,0,0,0,0,28,0,5599,34749185399,7167218,"19-24","U","15-24K","Unknown","2 Adults No Kids","2","None/Unknown","GROCERY","BAG SNACKS","SGL SV/VEND MACH SNACKS CHIP/P"
"25229",25229,933,0,0,0,0,0,0,28,0,1003,34642098527,822407,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MEAT - SHELF STABLE","PASTA: CANNED"
"25257",25257,934,95,275.85,222.85,-53,0,1,28,0,2678,34642687880,841762,"45-54","U","Under 15K","Unknown","Single Female","1","None/Unknown","MEAT","BEEF","CHOICE BEEF"
"25285",25285,935,0,0,0,0,0,0,28,0,17118,35080311131,934519,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"25313",25313,936,6,6.92,6.84,-0.08,0,0,28,0,962,34642094561,820582,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MARGARINES","MARGARINE: TUBS AND BOWLS"
"25341",25341,937,39,68.01,63.3,-4.71,0,1,28,0,13786,34873007325,830245,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAG SNACKS","TORTILLA/NACHO CHIPS"
"25369",25369,938,0,0,0,0,0,0,28,0,78146,40174188658,908314,NA,NA,NA,NA,NA,NA,NA,"SPIRITS","LIQUOR","TRADITIONAL VODKA(42 UNDER PRO"
"25397",25397,939,103,196.58,170.25,-25.33,-1,1,28,1,8248,34811917308,834833,"45-54","U","75-99K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE FRUIT DRINKS (NO JU"
"25425",25425,940,0,0,0,0,0,0,28,0,3747,34664751813,821565,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FROZEN PIZZA","PIZZA/PREMIUM"
"25453",25453,941,22,76.57,66.58,-9.99,0,0,28,0,668,34641932119,908846,"19-24","A","200-249K","Unknown","2 Adults No Kids","2","None/Unknown","PRODUCE","CITRUS","LIMES"
"25481",25481,942,0,0,0,0,0,0,28,0,2314,34642571840,920308,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL"
"25509",25509,943,0,0,0,0,0,0,28,0,270,34641808196,836445,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","MEAT - MISC","WINGS (IQF)"
"25537",25537,944,0,0,0,0,0,0,28,0,1886,34642438178,895311,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","MISCELLANEOUS","CHEESE"
"25565",25565,945,10,19.7,18.56,-1.14,0,0,28,0,3422,34664610239,840584,NA,NA,NA,NA,NA,NA,NA,"GROCERY","PET CARE SUPPLIES","COLLARS AND LEADS"
"25593",25593,946,2,1.98,1.98,0,0,0,28,0,3257,34664526878,1133018,"19-24","U","Under 15K","Unknown","Single Female","1","None/Unknown","GROCERY","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
"25621",25621,947,9,39.69,38.75,-0.94,0,0,28,0,9475,34837269462,895930,"65+","B","35-49K","Homeowner","Single Male","1","None/Unknown","DELI","DELI MEATS","MEAT: LUNCHMEAT BULK"
"25649",25649,949,0,0,0,0,0,0,28,1,27213,35386340816,825970,"25-34","U","50-74K","Homeowner","2 Adults No Kids","2","None/Unknown","MEAT-PCKGD","HOT DOGS","PREMIUM - MEAT"
"25677",25677,950,0,0,0,0,0,0,28,0,22862,35146092450,827999,NA,NA,NA,NA,NA,NA,NA,"PASTRY","COOKIES","COOKIES: REGULAR"
"25705",25705,951,16,43.11,38.56,-4.55,0,1,28,0,79856,40186487548,823482,NA,NA,NA,NA,NA,NA,NA,"GROCERY","OLIVES","GREEN OLIVES"
"25733",25733,952,23,40.12,35.1,-5.02,0,1,28,0,3609,34664688057,843464,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","NON-IWS SINGLE CHEESE"
"25761",25761,953,0,0,0,0,0,0,28,0,16701,35080186830,849843,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHEAT/MULTIGRAIN BR"
"25789",25789,954,0,0,0,0,0,0,28,0,3142,34645215644,1440974,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN VEGETABLE/VEG DSH","FRZN BAGGED VEGETABLES - PLAIN"
"25817",25817,955,8,11.12,9.86,-1.26,0,0,28,0,3677,34664732220,1033615,"19-24","U","Under 15K","Unknown","Single Female","1","None/Unknown","GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE FRUIT DRINKS (NO JU"
"25845",25845,956,20,80.08,72.74,-7.34,0,1,28,0,1281,34642145262,1070820,"45-54","U","50-74K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY"
"25873",25873,957,0,0,0,0,0,0,28,1,228,34641748066,825249,NA,NA,NA,NA,NA,NA,NA,"GROCERY","VEGETABLES - SHELF STABLE","PEAS GREEN"
"25901",25901,958,0,0,0,0,0,0,28,0,7548,34762363406,890610,NA,NA,NA,NA,NA,NA,NA,"PASTRY","BREAKFAST SWEETS","SW GDS: SW ROLLS/DAN"
"25929",25929,959,0,0,0,0,0,0,28,0,28176,35386819246,1003188,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CANNED JUICES","APPLE JUICE & CIDER (OVER 50%"
"25957",25957,960,0,0,0,0,0,0,28,0,16004,35000902736,847693,"35-44","A","125-149K","Homeowner","2 Adults Kids","5+","3+","GROCERY","BAG SNACKS","PRETZELS"
"25985",25985,961,43,123.54,119.01,-4.53,0,0,28,0,20983,35144337188,827999,NA,NA,NA,NA,NA,NA,NA,"PASTRY","COOKIES","COOKIES: REGULAR"
"26013",26013,962,0,0,0,0,0,0,28,1,25222,35293847790,822646,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COLD CEREAL","ADULT CEREAL"
"26041",26041,963,0,0,0,0,0,0,28,0,15052,34880920677,1188731,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","VEGETABLES SALAD","HEAD LETTUCE"
"26069",26069,964,2,8.39,7.79,-0.6,0,0,28,0,45725,35714157511,960866,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DOMESTIC WINE","BOX WINES"
"26097",26097,965,8,19.28,16.45,-2.83,0,0,28,0,22431,35145945556,840361,NA,NA,NA,NA,NA,NA,NA,"GROCERY","EGGS","EGGS - LARGE"
"26125",26125,966,0,0,0,0,0,0,28,0,94426,40314580436,894638,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING NEEDS","CAKE DECORS & ICING"
"26153",26153,967,0,0,0,0,0,0,28,0,15350,35000640934,879755,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"26181",26181,968,80,242.3,201.9,-40.4,0,1,28,1,6382,34749431015,837865,"35-44","B","35-49K","Renter","1 Adult Kids","2","1","MEAT-PCKGD","BACON","FLAVORED/OTHER"
"26209",26209,969,0,0,0,0,0,0,28,0,67739,40072940127,845109,NA,NA,NA,NA,NA,NA,NA,"GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE JUICE DRNK UNDER 10"
"26237",26237,970,7,11.48,10.63,-0.85,0,0,28,0,76557,40128513331,826571,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"26265",26265,971,10,27.43,26.42,-1.01,0,0,28,1,10623,34837663298,845622,"25-34","A","35-49K","Homeowner","2 Adults Kids","3","1","GROCERY","COCOA MIXES","MALTED MLK/SYRUP/PWDRS (EGGNOG"
"26293",26293,972,7,14.84,12.88,-1.96,0,0,28,0,3174,34645842283,1882245,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SOFT DRINKS 12/18&15PK CAN CAR"
"26321",26321,973,5,10.94,10.15,-0.79,0,0,28,0,9895,34837397214,885939,"35-44","A","50-74K","Homeowner","2 Adults Kids","4","2","DELI","PREPARED FOOD","PREP FD: ENTREES (COLD)"
"26349",26349,974,0,0,0,0,0,0,28,0,10396,34837586153,908531,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","CHOCOLATE MILK"
"26377",26377,975,3,16.66,13.97,-2.69,0,0,28,0,679,34641942553,5569327,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAG SNACKS","TORTILLA/NACHO CHIPS"
"26405",26405,976,41,121.99,111.21,-10.78,0,1,28,0,2333,34642600712,825326,"25-34","A","200-249K","Homeowner","2 Adults Kids","5+","3+","PASTRY","BREAD","BREAD:LOAF/SNACK"
"26433",26433,977,0,0,0,0,0,0,28,0,35496,35597696770,848247,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DRY BN/VEG/POTATO/RICE","NOODLE SIDE DISH MIXES"
"26461",26461,978,48,143.42,121.49,-21.93,0,0,28,0,84129,40222946888,925238,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CRACKERS/MISC BKD FD","SNACK CRACKERS"
"26489",26489,979,11,30.92,28.1,-2.47,-0.35,1,28,1,2143,34642517878,835278,"35-44","B","35-49K","Homeowner","1 Adult Kids","2","1","GROCERY","ICE CREAM/MILK/SHERBTS","PREMIUM"
"26517",26517,980,0,0,0,0,0,0,28,1,22882,35146096124,845774,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","LUNCHMEAT","LUNCH COMBO"
"26545",26545,981,0,0,0,0,0,0,28,0,202,34641740005,824758,"45-54","A","25-34K","Homeowner","Single Female","2","None/Unknown","GROCERY","COLD CEREAL","ALL FAMILY CEREAL"
"26573",26573,982,118,314.12,276.51,-32.52,-5.09,1,28,1,2222,34642553952,822241,"45-54","U","35-49K","Unknown","2 Adults Kids","4","2","GROCERY","PWDR/CRYSTL DRNK MX","SOFT DRINK POWDER POUCHES"
"26601",26601,983,18,55.09,45.57,-9.52,0,0,28,0,8834,34812111496,819048,"45-54","A","35-49K","Homeowner","2 Adults Kids","3","1","GROCERY","LIQUOR","COCKTAIL MIXES-FLUID:ADD LIQ"
"26629",26629,984,0,0,0,0,0,0,28,0,266,34641807580,858537,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRUIT - SHELF STABLE","BERRIES CND (BLUBLKRASP)"
"26657",26657,985,25,90.31,78.34,-11.97,0,0,28,0,18675,35081226140,855325,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MILK BY-PRODUCTS","SOUR CREAMS"
"26685",26685,986,2,15.58,12.78,-2.8,0,0,28,0,5034,34748927933,1015134,"25-34","U","35-49K","Unknown","Single Male","1","None/Unknown","GROCERY","FROZEN PIZZA","PIZZA/TRADITIONAL"
"26713",26713,987,2,7.38,6.58,-0.8,0,0,28,0,11137,34850335688,986912,NA,NA,NA,NA,NA,NA,NA,"DELI","PREPARED FOOD","PREP FD: SIDE DISHES (HOT)"
"26741",26741,988,6,16.64,16.64,0,0,1,28,0,68096,40073094207,858302,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED SWEET GOODS","SNACK CAKE - MULTI PACK"
"26769",26769,989,0,0,0,0,0,0,28,0,11438,34850471413,829323,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","APPLES","APPLES OTHER (BULK&BAG)"
"26797",26797,991,0,0,0,0,0,0,28,0,7836,34762546900,901666,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","PEARS","PEARS ANJOU"
"26825",26825,992,0,0,0,0,0,0,28,0,2675,34642679549,931387,"45-54","A","35-49K","Homeowner","2 Adults Kids","3","1","GROCERY","BEERS/ALES","BEERALEMALT LIQUORS"
"26853",26853,993,13,31.97,28.03,-3.94,0,0,28,1,3364,34664586701,855544,"55-64","A","50-74K","Homeowner","1 Adult Kids","5+","3+","GROCERY","VEGETABLES - SHELF STABLE","SPINACH & GREENS"
